STATION,NAME,DATE,PGTM,PRCP,SNOW,TMAX,TMIN,TSUN
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",3/26/2017,,0.06,0,36,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",3/27/2017,,0,0,51,29,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",3/28/2017,,0,0,59,24,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",3/29/2017,,0,0,39,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",3/30/2017,,0,0,48,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",3/31/2017,,0,0,56,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/1/2017,,0,0,58,32,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/2/2017,,0.11,0,57,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/3/2017,,0,0,53,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/4/2017,,0,0,56,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/5/2017,,0,0,51,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/6/2017,,0,0,50,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/7/2017,,0,0,58,24,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/8/2017,,0,0,62,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/9/2017,,0.31,0,61,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/10/2017,,0.01,0,46,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/11/2017,,0,0,48,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/12/2017,,0,0,60,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/13/2017,,0,0,59,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/14/2017,,0,0,58,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/15/2017,,0.01,0,70,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/16/2017,,0.01,0,62,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/17/2017,,0,0,42,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/18/2017,,0.83,0,43,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/19/2017,,0.01,0,45,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/20/2017,,0.73,0.6,41,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/21/2017,,0,0,60,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/22/2017,,0,0,68,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/23/2017,,0.16,0.6,45,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/24/2017,,0,0,41,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/25/2017,,0.4,0,59,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/26/2017,,0.44,0.7,36,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/27/2017,,0,0,30,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/28/2017,,0,0,49,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/29/2017,,0,0,48,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",4/30/2017,,0,0,49,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/1/2017,,0.52,0.8,42,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/2/2017,,0,0,58,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/3/2017,,0.01,0,66,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/4/2017,,0,0,60,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/5/2017,,0,0,61,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/6/2017,,0,0,53,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/7/2017,,0,0,53,32,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/8/2017,,0,0,56,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/9/2017,,0,0,71,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/10/2017,,0,0,71,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/11/2017,,0,0,65,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/12/2017,,0,0,72,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/13/2017,,0,0,63,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/14/2017,,0,0,59,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/15/2017,,0.08,0,60,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/16/2017,,1.4,0,58,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/17/2017,,0.62,0,59,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/18/2017,,0.2,0,58,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/19/2017,,0,0,52,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/20/2017,,0.64,0,47,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/21/2017,,0.3,0,50,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/22/2017,,0,0,54,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/23/2017,,0.01,0,56,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/24/2017,,0,0,59,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/25/2017,,0,0,65,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/26/2017,,0.02,0,69,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/27/2017,,0,0,75,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/28/2017,,0.26,0,66,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/29/2017,,0,0,58,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/30/2017,,0.05,0,53,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/31/2017,,0,0,69,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/1/2017,,0,0,79,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/2/2017,,0,0,78,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/3/2017,,0,0,81,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/4/2017,,0,0,83,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/5/2017,,0,0,71,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/6/2017,,0,0,74,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/7/2017,,0,0,82,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/8/2017,,0,0,78,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/9/2017,,0,0,71,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/10/2017,,1.22,0,88,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/11/2017,,0.22,0,70,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/12/2017,,0,0,78,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/13/2017,,0.52,0,65,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/14/2017,,0.44,0,64,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/15/2017,,0,0,76,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/16/2017,,0,0,79,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/17/2017,,0.1,0,75,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/18/2017,,0.26,0,68,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/19/2017,,0.01,0,65,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/20/2017,,0,0,68,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/21/2017,,0.01,0,72,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/22/2017,,0.14,0,77,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/23/2017,,0.01,0,70,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/24/2017,,0,0,63,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/25/2017,,0.08,0,61,43,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/26/2017,,0.02,0,68,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/27/2017,,0,0,73,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/28/2017,,1.8,0,59,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/29/2017,,0.34,0,64,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/30/2017,,0.04,0,72,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/1/2017,,0,0,71,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/2/2017,,0,0,75,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/3/2017,,0,0,73,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/4/2017,,0,0,78,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/5/2017,,1.12,0,86,59,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/6/2017,,0.37,0,85,64,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/7/2017,,0.39,0,70,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/8/2017,,0,0,79,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/9/2017,,0.14,0,74,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/10/2017,,0,0,81,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/11/2017,,0,0,76,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/12/2017,,0.18,0,61,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/13/2017,,0.03,0,57,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/14/2017,,0,0,76,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/15/2017,,0,0,82,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/16/2017,,0,0,67,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/17/2017,,0.35,0,84,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/18/2017,,0.16,0,76,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/19/2017,,0,0,77,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/20/2017,,0,0,84,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/21/2017,,1.34,0,78,59,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/22/2017,,0,0,72,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/23/2017,,0,0,65,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/24/2017,,0,0,74,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/25/2017,,0,0,74,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/26/2017,,0,0,81,63,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/27/2017,,0.03,0,76,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/28/2017,,0,0,78,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/29/2017,,0,0,83,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/30/2017,,0,0,83,62,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/31/2017,,0,0,83,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/1/2017,,0,0,82,61,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/2/2017,,0,0,67,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/3/2017,,1.15,0,57,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/4/2017,,0.16,0,73,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/5/2017,,0,0,74,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/6/2017,,0,0,71,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/7/2017,,0,0,78,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/8/2017,,0.14,0,80,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/9/2017,,0.69,0,75,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/10/2017,,0.16,0,66,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/11/2017,,0,0,74,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/12/2017,,0,0,78,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/13/2017,,0.09,0,71,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/14/2017,,0.19,0,70,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/15/2017,,0,0,71,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/16/2017,,0.88,0,65,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/17/2017,,0.52,0,62,58,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/18/2017,,0,0,71,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/19/2017,,0,0,80,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/20/2017,,0,0,78,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/21/2017,,1.04,0,69,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/22/2017,,0.01,0,68,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/23/2017,,0.05,0,67,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/24/2017,,0,0,64,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/25/2017,,0,0,67,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/26/2017,,1.92,0,60,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/27/2017,,0.16,0,64,58,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/28/2017,,0.02,0,69,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/29/2017,,0,0,77,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/30/2017,,0.05,0,72,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/31/2017,,0,0,63,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/1/2017,,0.42,0,68,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/2/2017,,0.23,0,74,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/3/2017,,0.01,0,81,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/4/2017,,0.14,0,67,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/5/2017,,0.03,0,56,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/6/2017,,0,0,58,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/7/2017,,0.01,0,57,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/8/2017,,0,0,61,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/9/2017,,0,0,65,43,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/10/2017,,0.02,0,72,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/11/2017,,0,0,79,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/12/2017,,0,0,78,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/13/2017,,0,0,82,61,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/14/2017,,0,0,70,59,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/15/2017,,0.02,0,64,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/16/2017,,0.11,0,73,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/17/2017,,0,0,61,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/18/2017,,0,0,60,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/19/2017,,0.02,0,68,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/20/2017,,0.56,0,71,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/21/2017,,0,0,70,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/22/2017,,0.49,0,78,58,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/23/2017,,0.16,0,83,64,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/24/2017,,0.47,0,79,63,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/25/2017,,0.11,0,65,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/26/2017,,0.72,0,57,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/27/2017,,0,0,60,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/28/2017,,0.03,0,68,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/29/2017,,0,0,55,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/30/2017,,0,0,63,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/1/2017,,0.05,0,61,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/2/2017,,0.66,0,59,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/3/2017,,1.37,0,66,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/4/2017,,0,0,56,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/5/2017,,0,0,56,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/6/2017,,0.07,0,55,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/7/2017,,0,0,64,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/8/2017,,0,0,65,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/9/2017,,0,0,49,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/10/2017,,0,0,53,27,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/11/2017,,0,0,54,26,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/12/2017,,0.07,0,55,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/13/2017,,0,0,57,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/14/2017,,0.08,0,53,29,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/15/2017,,0.21,0,49,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/16/2017,,0,0,59,32,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/17/2017,,0,0,68,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/18/2017,,0,0,68,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/19/2017,,0,0,67,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/20/2017,,0,0,75,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/21/2017,,0.31,0,63,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/22/2017,,0,0,59,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/23/2017,,0,0,60,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/24/2017,,0,0,46,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/25/2017,,0,0,46,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/26/2017,,0.18,0,48,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/27/2017,,0.36,10.6,35,29,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/28/2017,,0,0,29,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/29/2017,,0.01,0,34,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/30/2017,,0.03,0.5,35,27,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/31/2017,,0,0,27,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/1/2017,,0.39,4.4,31,21,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/2/2017,,0,0,34,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/3/2017,,0.22,2.1,30,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/4/2017,,0.28,1.1,34,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/5/2017,,0.01,0,34,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/6/2017,,0,0,30,15,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/7/2017,,0,0,25,9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/8/2017,,0.05,0.6,28,17,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/9/2017,,0,0.2,18,0,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/10/2017,,0.14,1,18,-5,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/11/2017,,0,0,35,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/12/2017,,0,0,29,20,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/13/2017,,0,0,34,18,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/14/2017,,0,0,36,32,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/15/2017,,0.03,0,36,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/16/2017,,0.03,0.6,28,17,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/17/2017,,0.07,0.2,33,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/18/2017,,0,0,31,15,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/19/2017,,0,0,24,7,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/20/2017,,0,0,38,18,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/21/2017,,0,0,34,14,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/22/2017,,0.02,0.3,22,8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/23/2017,,0,0,38,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/24/2017,,0.07,0,41,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/25/2017,,0,0,37,18,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/26/2017,,0,0,43,18,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/27/2017,,0,0,47,29,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/28/2017,,0,0,46,19,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/29/2017,,0,0,37,12,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/30/2017,,0,0,40,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/1/2017,,0,0,39,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/2/2017,,0,0,43,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/3/2017,,0,0,40,29,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/4/2017,,0.11,0,40,26,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/5/2017,,0,0.1,26,11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/6/2017,,0,0,16,6,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/7/2017,,0,0,21,3,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/8/2017,,0.05,2,22,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/9/2017,,0.01,0.2,18,2,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/10/2017,,0,0,21,9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/11/2017,,0.06,0.7,25,6,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/12/2017,,0.04,0.5,13,-3,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/13/2017,,0.21,2.6,22,4,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/14/2017,,0,0.7,17,3,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/15/2017,,0.01,0.2,14,8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/16/2017,,0.02,0.1,21,14,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/17/2017,,0,0,24,19,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/18/2017,,0.09,1.7,33,22,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/19/2017,,0,0,32,10,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/20/2017,,0.07,1.8,13,1,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/21/2017,,0.04,0.6,20,11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/22/2017,,0,0.1,17,10,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/23/2017,,0.01,0.1,15,6,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/24/2017,,0.03,1.3,16,-8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/25/2017,,0,0,-8,-18,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/26/2017,,0,0,-8,-21,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/27/2017,,0,0,-3,-23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/28/2017,,0.08,0.6,1,-15,
