STATION,NAME,DATE,PGTM,PRCP,SNOW,TMAX,TMIN,TSUN
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/3/2006,,0,,88,68,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/4/2006,,0,,79,60,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/5/2006,,0,,83,56,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/6/2006,,0,,85,59,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/7/2006,,0,,87,64,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/8/2006,,0,,90,70,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/9/2006,,0,,85,64,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/10/2006,,0,,84,59,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/11/2006,,0.02,,85,70,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/12/2006,,0,,89,64,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/13/2006,,0.01,,91,69,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/14/2006,,0.06,,96,66,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/15/2006,,0,,101,67,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/16/2006,,0.3,,93,76,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/17/2006,,0,,92,72,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/18/2006,,0,,89,62,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/19/2006,,0.74,,78,66,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/20/2006,,0,,87,67,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/21/2006,,0.01,,81,67,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/22/2006,,0,,86,61,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/23/2006,,0,,90,63,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/24/2006,,0.6,,96,68,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/25/2006,,0.11,,89,57,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/26/2006,,0,,90,69,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/27/2006,,0,,91,69,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/28/2006,,0,,98,71,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/29/2006,,0,,96,76,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/30/2006,,0,,96,79,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",7/31/2006,,0.04,,101,77,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/1/2006,,1.42,,79,69,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/2/2006,,2.68,,83,64,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/3/2006,,0,,88,62,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/4/2006,,0,,88,65,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/5/2006,,0,,83,70,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/6/2006,,0.57,,84,66,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/7/2006,,0,,81,59,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/8/2006,,0,,82,61,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/9/2006,,0,,81,68,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/10/2006,,0,,84,68,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/11/2006,,0,,78,67,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/12/2006,,0,,81,65,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/13/2006,,0.26,,74,66,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/14/2006,,0,,80,58,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/15/2006,,0,,82,56,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/16/2006,,0,,85,64,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/17/2006,,0.1,,73,63,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/18/2006,,0,,79,65,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/19/2006,,0,,78,61,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/20/2006,,0,,80,56,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/21/2006,,0,,85,62,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/22/2006,,0,,81,57,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/23/2006,,0.65,,79,60,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/24/2006,,1.31,,68,65,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/25/2006,,0,,72,64,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/26/2006,,0,,78,61,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/27/2006,,0,,84,58,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/28/2006,,0.05,,71,63,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/29/2006,,0,,76,56,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/30/2006,,0,,80,57,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",8/31/2006,,0,,76,59,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/1/2006,,0,,76,56,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/2/2006,,0.01,,76,60,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/3/2006,,1.19,,70,58,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/4/2006,,0,,78,58,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/5/2006,,0.01,,81,57,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/6/2006,,0,,82,57,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/7/2006,,0.01,,83,58,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/8/2006,,0,,70,53,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/9/2006,,0,,59,50,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/10/2006,,0.02,,56,51,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/11/2006,,0.01,,59,52,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/12/2006,,0,,69,50,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/13/2006,,0,,74,45,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/14/2006,,0,,78,49,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/15/2006,,0.04,,79,59,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/16/2006,,0.14,,81,63,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/17/2006,,0.11,,74,48,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/18/2006,,0.05,,53,47,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/19/2006,,0,,52,42,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/20/2006,,0,,59,37,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/21/2006,,0.55,,56,42,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/22/2006,,0.21,,58,53,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/23/2006,,0.21,,62,52,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/24/2006,,0,,65,42,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/25/2006,,0,,66,47,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/26/2006,,0.03,,73,43,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/27/2006,,0.12,,57,42,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/28/2006,,0.01,,51,40,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/29/2006,,0.03,,62,46,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",9/30/2006,,0,,68,46,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/1/2006,,0,,82,46,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/2/2006,,0,,84,54,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/3/2006,,0.04,,76,54,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/4/2006,,0,,63,46,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/5/2006,,0,,62,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/6/2006,,0,,66,44,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/7/2006,,0,,78,55,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/8/2006,,0,,67,51,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/9/2006,,0,,53,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/10/2006,,0,,54,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/11/2006,,0.14,,47,29,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/12/2006,,0,,39,26,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/13/2006,,0,,44,37,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/14/2006,,0,,48,30,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/15/2006,,0,,62,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/16/2006,,0.14,,55,48,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/17/2006,,0.02,,55,40,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/18/2006,,0.04,,41,36,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/19/2006,,0,,39,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/20/2006,,0,,49,30,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/21/2006,,0,,42,30,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/22/2006,,0,,40,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/23/2006,,0,,38,26,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/24/2006,,0.1,,52,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/25/2006,,0,,57,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/26/2006,,0,,54,39,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/27/2006,,0,,61,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/28/2006,,0,,53,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/29/2006,,0,,59,29,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/30/2006,,0,,70,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",10/31/2006,,0,,40,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/1/2006,,0,,38,24,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/2/2006,,0,,35,26,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/3/2006,,0,,40,20,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/4/2006,,0,,56,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/5/2006,,0,,66,35,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/6/2006,,0.01,,52,41,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/7/2006,,0,,61,47,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/8/2006,,0,,74,51,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/9/2006,,0,,61,37,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/10/2006,,0,,39,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/11/2006,,0,,35,24,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/12/2006,,0.02,,42,29,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/13/2006,,0.07,,42,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/14/2006,,0,,42,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/15/2006,,0,,40,35,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/16/2006,,0,,39,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/17/2006,,0,,42,31,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/18/2006,,0,,38,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/19/2006,,0,,44,21,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/20/2006,,0,,47,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/21/2006,,0,,52,36,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/22/2006,,0,,54,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/23/2006,,0,,57,31,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/24/2006,,0,,58,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/25/2006,,0,,50,26,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/26/2006,,0.09,,52,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/27/2006,,0.03,,44,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/28/2006,,0.7,,55,38,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/29/2006,,0,,38,14,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",11/30/2006,,0,,19,10,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/1/2006,,0,,27,12,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/2/2006,,0,,26,13,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/3/2006,,0,,16,9,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/4/2006,,0,,23,8,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/5/2006,,0,,38,6,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/6/2006,,0,,30,7,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/7/2006,,0,,15,2,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/8/2006,,0,,35,7,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/9/2006,,0,,48,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/10/2006,,0,,48,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/11/2006,,0,,43,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/12/2006,,0.07,,41,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/13/2006,,0,,42,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/14/2006,,0,,49,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/15/2006,,0,,38,30,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/16/2006,,0,,47,33,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/17/2006,,0,,38,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/18/2006,,0,,32,20,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/19/2006,,0,,43,21,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/20/2006,,0,,41,30,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/21/2006,,0.58,,36,31,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/22/2006,,0.03,,35,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/23/2006,,0,,37,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/24/2006,,0,,42,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/25/2006,,0,,35,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/26/2006,,0,,38,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/27/2006,,0,,43,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/28/2006,,0.03,,40,35,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/29/2006,,0.03,,37,35,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/30/2006,,0.14,,44,35,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",12/31/2006,,0.58,,44,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/1/2007,,0,,35,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/2/2007,,0,,37,20,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/3/2007,,0,,39,30,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/4/2007,,0,,42,33,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/5/2007,,0,,38,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/6/2007,,0,,36,29,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/7/2007,,0,,38,24,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/8/2007,,0,,36,20,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/9/2007,,0,,25,17,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/10/2007,,0,,39,15,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/11/2007,,0,,39,18,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/12/2007,,0,,17,6,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/13/2007,,0,,16,3,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/14/2007,,0.04,,23,14,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/15/2007,,0.01,,15,4,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/16/2007,,0,,11,-7,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/17/2007,,0,,26,1,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/18/2007,,0,,29,13,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/19/2007,,0,,22,7,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/20/2007,,0,,24,4,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/21/2007,,0.01,,28,20,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/22/2007,,0,,26,17,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/23/2007,,0,,25,14,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/24/2007,,0,,27,16,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/25/2007,,0.02,,25,10,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/26/2007,,0,,42,21,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/27/2007,,0,,29,5,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/28/2007,,0,,11,0,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/29/2007,,0,,22,10,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/30/2007,,0,,15,3,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",1/31/2007,,0,,21,4,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/1/2007,,0,,15,-2,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/2/2007,,0,,10,-6,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/3/2007,,0,,3,-10,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/4/2007,,0,,-3,-12,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/5/2007,,0,,3,-14,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/6/2007,,0.01,,8,-6,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/7/2007,,0,,7,-9,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/8/2007,,0,,11,-9,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/9/2007,,0,,11,-4,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/10/2007,,0,,10,-8,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/11/2007,,0,,26,9,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/12/2007,,0,,23,8,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/13/2007,,0,,20,8,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/14/2007,,0,,12,-1,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/15/2007,,0,,15,-2,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/16/2007,,0,,21,0,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/17/2007,,0,,26,14,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/18/2007,,0,,22,15,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/19/2007,,0,,44,21,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/20/2007,,0,,43,20,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/21/2007,,0,,50,29,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/22/2007,,0,,34,21,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/23/2007,,0.04,,33,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/24/2007,,0.2,,32,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/25/2007,,0.2,,33,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/26/2007,,0,,34,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/27/2007,,0,,34,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",2/28/2007,,0.02,,38,24,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/1/2007,,0.27,,35,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/2/2007,,0.01,,28,19,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/3/2007,,0,,24,14,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/4/2007,,0,,37,4,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/5/2007,,0,,30,9,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/6/2007,,0,,21,11,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/7/2007,,0,,30,17,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/8/2007,,0,,38,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/9/2007,,0,,49,34,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/10/2007,,0,,49,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/11/2007,,0,,50,26,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/12/2007,,0,,53,35,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/13/2007,,0,,65,39,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/14/2007,,0,,44,32,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/15/2007,,0,,41,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/16/2007,,0,,37,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/17/2007,,0,,42,23,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/18/2007,,0.01,,42,27,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/19/2007,,0,,43,28,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/20/2007,,0,,45,25,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/21/2007,,0.02,,56,43,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/22/2007,,0,,54,33,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/23/2007,,0,,66,33,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/24/2007,,0.06,,64,39,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/25/2007,,0.13,,73,55,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/26/2007,,0,,82,45,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/27/2007,,0.17,,64,43,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/28/2007,,0.26,,54,44,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/29/2007,,0,,57,45,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/30/2007,,0.95,,51,43,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",3/31/2007,,0.93,,50,42,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/1/2007,,0.02,,49,39,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/2/2007,,0.02,,52,40,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/3/2007,,0.07,,44,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/4/2007,,0,,30,19,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/5/2007,,0,,32,18,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/6/2007,,0,,29,18,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/7/2007,,0,,35,17,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/8/2007,,0,,40,22,
USW00014927,"ST. PAUL DOWNTOWN AIRPORT, MN US",4/9/2007,,0,,43,22,
